Region,Country,Business Unit,SP Outcome,SP Output,Thematic Area Category,Thematic Area,Content Area,Result Type,Narrative,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,"Funding is not provided for shipment, so UNFPA has to supply to each state separately leading to limited national visibility of UNFPA investments",,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Consumption records are not reported to Central Warehouse.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Programming,Difficult challenges,Limited LMIS functionality,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Partnership,Difficult challenges,Absorptive capacity of IP staff of the FP and MCH units are a concern because their top priority is the implementation of the US Federal Program grants.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Partnership,Difficult challenges,There is a long and cumbersome internal process for accepting and authorizing UNFPA cash advances for actual spending. Staff of line departments such as DHSA (IP) could be more trained on the financial management requirements to reduce the amount of time it takes to process payments. It is recommended that UNFPA PSRO invests more resources in providing programme management and operations training for relevant IP staff and at the same time encouraging internal training on the government financial management requirement.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,"Accountability systems are required for tracking new users, current users and discontinued users in order to demonstrate progress",,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,1,4,Sexual reproductive health,Family planning,Programming,Lessons learned,Program Management Training is required for Ministry of Health staff and Program Managers to align country indicators to SDG indicators,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,2,7,Youth,In school CSE,Programming,Difficult challenges,Lack of UNFPA resources to support more meaningful investments in this output is a key limiting factor. The current leadership and key staff of the FSM Department of Education does not prioritize the integration of family life education at part of the core national curriculum standards.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,3,9,GBV,GBV Response and Prevention,Programming,Lessons learned,Strong IP ownership of programme objectives and interventions is key to success. Addition of more staffing to the Gender Unit and Social Affairs Division would empower the unit to carry out more of its mandates and priorities.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,3,10,GBV,GBV Response and Prevention,Programming,Lessons learned,The health workers in each of the states are stretched and with very difficult work schedules. Scheduling of consultations and trainings to need be planned and scheduled and states notified well in advance to allow managers to plan accordingly.,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,4,13,Population data,Tracking SDGs and the ICPD,Programming,Extraordinary results,Designed and launched Statistics web-site to disseminate the SDG indicators,,,,,,,,,,,,,,,,,,
AP,Federated States of Micronesia,6XXXX,4,13,Population data,Census,Programming,Lessons learned,Program design and timelines should take careful consideration of absorptive and capacity constraints and such constraints addressed in program design.,,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,ALL,ALL,OEE,OEE,Programming,Difficult challenges,Non alignment of financial year of Government and UNFPA meant the direct payment modality had to be used which was cumbersome.,,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,3,11,GBV,GBV Response and Prevention,Programming,One UN/Coordination/Joint Programming,The demarcation of role between UN Women and UNFPA needs to be resolved.,,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,4,13,Population data,Population data: other,Programming,Difficult challenges,"MICS is a very expensive exercise, still has an existing budget gap of F$1.1m which needs to be mobilised.",,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,4,13,Population data,Population data: other,Resource Mobilization,Lessons learned,Rigorous resource mobilization for MICS needed well in advance so  government could prioritize the exercise in their survey plans.,,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,4,13,Population data,Population data: other,Programming,Difficult challenges,Government statitiscian retired in middle of process of preparation of the survey hence weak leadership in the lead institution of government-Statistics Office.,,,,,,,,,,,,,,,,,,
AP ,Fiji,61300,4,14,Population data,Tracking SDGs and the ICPD,Programming,Extraordinary results,Fiji Health Facility Survey completed in 19 Medical subdivisions,,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,Family planning,Programming,Extraordinary results,"At the Nairobi Summit on ICPD25, India committed to reduce the unmet need for contraception by 2030 by increasing and improving family planning services and to achieve the SDGF target for MMR of less than 70 by 2030",,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,RR in policy and legal frameworks,Programming,Extraordinary results,"At the Summit, India also committed to advocate for informed choice whereby couples could freely and responsibly decide on the number of children they want.",,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,RR in policy and legal frameworks,Partnership,Extraordinary results,"The ministry of health has agreed and requested UNFPA to develop a road map and implement an alternate way of measuring family planning programme to shift away the focus on sterilization, based on the consultation with the officials from national and four state governments, organized by UNFPA",,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,Family planning,Programming,Difficult challenges,"Sterilization focused mind-set among the managers and providers in the public health system, especially at the state and district levels still persists.",,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,Family planning,Lessons Learned,Lessons learned,Quality assurance of the roll out of injectables and mentoring support for maternal health services provide evidences that onsite mentoring and availability of resource materials at facility level are crucial to improve and maintain quality of services. UNFPA plans to use a similar approach for improving access of safe abortion and youth friendly services.,,,,,,,,,,,,,,,,,,
AP,India,61400,1,1,Sexual reproductive health,Family planning,Lessons Learned,Lessons learned,"In order to improve information about new contraceptives, it is not sufficient to only orient providers, but orientation of district managers is also essential who plan for implementation of FP program.",,,,,,,,,,,,,,,,,,
AP,India,61400,1,2,Sexual reproductive health,Family planning,Lessons Learned,Lessons learned,"Intensive hand holding of storekeeper and data entry operator on FPLMIS increased the indenting and compliance to procedures of FPLMIS portal. We also learnt that in order to operationalize FP LMIS at the level of frontline workers (ANM and ASHA), the training methodology needs to be simplified.",,,,,,,,,,,,,,,,,,
AP,India,61400,1,2,Sexual reproductive health,Family planning,Lessons Learned,Lessons learned,Intensive community awareness is essential to generate demand for uptake of new contraceptives as the injectables have been found popular in areas where information on the method is available. Clients� perception of injectables and Centchroman (weekly pill) is quite positive.,,,,,,,,,,,,,,,,,,
AP,India,61400,1,3,Sexual reproductive health,Midwifery,Lessons Learned,SSTC,"The visit of the team from UNFPA Bangladesh for support in developing midwifery strategy provided valuable insights for developing a strategy for the roll out of midwifery in India. One of the important learnings was that international educators may not be very effective, but a combination of national and international educators is likely to be more effective",,,,,,,,,,,,,,,,,,
AP,India,61400,1,4,Sexual reproductive health,Family planning,Programming,Best Practices,"The findings and recommendations of the evaluation of Social marketing and Free Contraceptive supply program of Government of India, conducted by UNFPA, were presented to Ministry officials to revamp the programme for improving the use of reversible methods through social marketing.",,,,,,,,,,,,,,,,,,
